PersonRoleId,PersonId,LastName,UsedFirstName,StartDate,StartDateIsApproximate,EndDate,EndDateIsApproximate,EndReasonEn,EndReasonTypeEn,SourceOfInformationEn,IsActing,ActingTextEn,HasCrossedTheFloor,OrganizationId,OrganizationLongEn,OrganizationShortEn,OrganizationAcronymEn,OrganizationTypeId,OrganizationTypeEn,OrganizationProvinceEn,OrganizationHasProfile,IsSenatorialDivision,ToBeStyledAsEn,GroupId,Source,PortFolioEn,Committee,GroupingTitleEn,GroupingOrder,ParliamentStart,ParliamentEnd,ParliamentNumber,PartyOrganizationId,PartyEn,PartyStartDate,PartyEndDate,PersonPersonId,PersonLastName,PersonUsedFirstName,PersonGender,MemberOfParliament,IsMP,IsSenator,GovernorGeneral,NotesEn,InternalNotes,IsCurrent,RoleId,NameEn,Ordinal,Classes
268892,3950,Sgro,Judy,1994-01-01,True,1999-11-15,False,,,,False,,False,9283,Toronto's Metropolitain,,,5,Regional Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,562,Regional Councillor,,Municipal
268760,18534,Sheehan,Terry,,False,,False,,,,False,,False,12012,Huron Superior Catholic District School Board,,,29,School Board,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,True,576,School Trustee,,Municipal
269069,18534,Sheehan,Terry,,False,,False,,,,False,,False,7694,Sault Ste Marie,,,11,Municipal Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,True,777,City Councillor,,Municipal
268763,18412,Shields,Martin,2004-10-26,False,2007-10-21,False,,,,False,,False,12013,Brooks,,,11,Municipal Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,731,Municipal Councillor,,Municipal
268762,18412,Shields,Martin,2007-10-22,True,2015-10-27,True,,,,False,,False,12013,Brooks,,,11,Municipal Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,223,Mayor,,Municipal
318789,20082,Shipley,Doug,2010-01-01,True,2019-01-01,True,,,,False,,False,786,Barrie,,,11,Municipal Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,777,City Councillor,,Municipal
322126,20209,Sorensen,Karen,2004-01-01,True,2010-01-01,True,,,,False,,False,15364,Banff,,,11,Municipal Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,777,City Councillor,,Municipal
322125,20209,Sorensen,Karen,2010-01-01,True,2021-07-29,False,,,,False,,False,15364,Banff,,,11,Municipal Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,223,Mayor,,Municipal
318798,20169,Soroka,Gerald,2004-10-18,False,2007-10-15,False,,,,False,,False,15305,Yellowhead County,,,11,Municipal Government,,False,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,1227,Councillor,,Municipal
318799,20169,Soroka,Gerald,2007-10-15,False,2019-09-17,False,,,,False,,False,15305,Yellowhead County,,,11,Municipal Government,,False,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,223,Mayor,,Municipal
97447,11535,Stanton,Bruce,,False,,False,,,,False,,False,7822,Severn Township,,,11,Municipal Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,For four years.,,True,731,Municipal Councillor,,Municipal
322412,20240,Stewart,Jake,2008-10-28,True,2010-10-28,True,,,,False,,False,15371,Blackville,,,11,Municipal Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,777,City Councillor,,Municipal
323013,20233,Sudds,Jenna,2018-12-01,True,2021-09-19,False,,,,False,,False,6271,Ottawa,,,11,Municipal Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,777,City Councillor,,Municipal
323012,20233,Sudds,Jenna,2020-12-01,True,2021-09-19,False,,,,False,,False,6271,Ottawa,,,11,Municipal Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,1639,Deputy Mayor,,Municipal
268779,18502,Tassi,Filomena,,True,,True,,,,False,,False,11265,Hamilton Board of Education,,,29,School Board,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,True,576,School Trustee,,Municipal
322491,20243,Tolmie,Fraser,2009-01-01,False,2012-01-01,False,,,,False,,False,5496,Moose Jaw,,,11,Municipal Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,777,City Councillor,,Municipal
322490,20243,Tolmie,Fraser,2016-01-01,True,2021-08-18,False,,,,False,,False,5496,Moose Jaw,,,11,Municipal Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,223,Mayor,,Municipal
318806,20131,Van Bynen,Tony,2000-01-01,True,2003-01-01,True,,,,False,,False,15307,Newmarket,,,25,City,,False,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,777,City Councillor,,Municipal
318807,20131,Van Bynen,Tony,2003-01-01,True,2006-01-01,True,,,,False,,False,5841,Newmarket,,,11,Municipal Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,562,Regional Councillor,,Municipal
318808,20131,Van Bynen,Tony,2006-01-01,True,2018-01-01,True,,,,False,,False,15307,Newmarket,,,25,City,,False,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,223,Mayor,,Municipal
268799,18454,Vandal,Daniel,1995-11-07,False,2004-05-14,False,,,,False,,False,10016,Winnipeg,,,11,Municipal Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,777,City Councillor,,Municipal
268798,18454,Vandal,Daniel,2003-11-05,False,2004-05-14,False,,,,False,,False,10016,Winnipeg,,,11,Municipal Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,1640,Deputy Mayor,,Municipal
268797,18454,Vandal,Daniel,2006-11-07,False,2014-11-04,True,,,,False,,False,10016,Winnipeg,,,11,Municipal Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,777,City Councillor,,Municipal
268882,18280,Vaughan,Adam,2006-01-01,True,2014-05-13,False,,,,False,,False,9280,Toronto,,,11,Municipal Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,731,Municipal Councillor,,Municipal
318797,20102,Vidal,Gary,2011-09-01,True,2019-04-01,True,,,,False,,False,15304,Meadow Lake,,,25,City,,False,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,223,Mayor,,Municipal
268810,18605,Waugh,Kevin,,False,,False,,,,False,,False,12022,Saskatoon,,,29,School Board,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,True,576,School Trustee,,Municipal
247346,18279,Yurdiga,David,2007-01-01,True,2009-01-01,True,,,,False,,False,11215,Athabasca County,,,5,Regional Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,178,Deputy Reeve,,Municipal
247347,18279,Yurdiga,David,2009-01-01,True,2013-01-01,True,,,,False,,False,11215,Athabasca County,,,5,Regional Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,553,Reeve,,Municipal
322505,20248,Zarrillo,Bonita,2013-01-01,True,2021-01-01,True,,,,False,,False,2197,Coquitlam,,,11,Municipal Government,,True,False,,0,,,,,0,,,0,0,,,,0,,,,,False,False,,,,False,777,City Councillor,,Municipal

