PersonRoleId,PersonId,LastName,UsedFirstName,StartDate,StartDateIsApproximate,EndDate,EndDateIsApproximate,EndReasonEn,EndReasonTypeEn,SourceOfInformationEn,IsActing,ActingTextEn,HasCrossedTheFloor,OrganizationId,OrganizationLongEn,OrganizationShortEn,OrganizationAcronymEn,OrganizationTypeId,OrganizationTypeEn,OrganizationProvinceEn,OrganizationHasProfile,IsSenatorialDivision,ToBeStyledAsEn,GroupId,Source,PortFolioEn,Committee,GroupingTitleEn,GroupingOrder,ParliamentStart,ParliamentEnd,ParliamentNumber,PartyOrganizationId,PartyEn,PartyStartDate,PartyEndDate,PersonPersonId,PersonLastName,PersonUsedFirstName,PersonGender,MemberOfParliament,IsMP,IsSenator,GovernorGeneral,NotesEn,InternalNotes,IsCurrent,RoleId,NameEn,Ordinal,Classes
267934,18514,Fonseca,Peter,2007-10-10,False,2011-09-07,False,,,,False,,False,10970,Mississauga East--Cooksville,,,8,Provincial Constituency,,True,False,,0,,,,Provincial Experience,0,,,0,4825,Liberal Party,2003-10-02,2011-03-26,0,,,,,False,False,,,,False,2997,Provincial Constituency Member,,Prov
267932,18514,Fonseca,Peter,2007-10-30,False,2008-09-17,False,,,,False,,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4825,Liberal Party,2003-10-02,2011-03-26,0,,,,,False,False,,,,False,1826,Minister of Tourism,,Prov
267931,18514,Fonseca,Peter,2008-09-18,False,2010-12-16,False,,,,False,,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4825,Liberal Party,2003-10-02,2011-03-26,0,,,,,False,False,,,,False,2301,Minister of Labour,,Prov
322122,20208,Gignac,Clément,2009-06-22,False,2012-09-04,False,,,,False,,False,5625,National Assembly of Quebec,National Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4827,Liberal Party,2009-06-22,2012-09-04,0,,,,,False,False,,,,False,720,Elected Representative,,Minister|Provincial and Territorial Responsabilities
322120,20208,Gignac,Clément,2009-06-22,False,2012-09-04,False,,,,False,,False,4827,Liberal Party,Liberal,Lib.,31,Provincial Party,,True,False,,0,,,,Provincial Experience,0,,,0,4827,Liberal Party,2009-06-22,2012-09-04,0,,,,,False,False,,,,False,722,Party Member,,Parliamentarian
322121,20208,Gignac,Clément,2009-06-22,False,2012-09-04,False,,,,False,,False,5120,Marguerite-Bourgeoys,,,8,Provincial Constituency,,True,False,,0,,,,Provincial Experience,0,,,0,4827,Liberal Party,2009-06-22,2012-09-04,0,,,,,False,False,,,,False,2997,Provincial Constituency Member,,Prov
322123,20208,Gignac,Clément,2009-06-23,False,2011-09-06,False,,,,False,,False,5625,National Assembly of Quebec,National Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4827,Liberal Party,2009-06-22,2012-09-04,0,,,,,False,False,,,,False,3058,"Minister of Economic Development, Innovation and Export Trade",,Prov
322124,20208,Gignac,Clément,2011-09-07,False,2012-09-19,False,,,,False,,False,5625,National Assembly of Quebec,National Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4827,Liberal Party,2009-06-22,2012-09-04,0,,,,,False,False,,,,False,2143,Minister of Natural Resources and Wildlife,,Prov
322352,20227,Goodridge,Laila,2018-07-12,False,2021-08-15,False,,,,False,,False,4576,Legislative Assembly of Alberta,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,12295,United Conservative Party,2018-07-12,2021-08-15,0,,,,,False,False,,,,False,720,Elected Representative,,Minister|Provincial and Territorial Responsabilities
322353,20227,Goodridge,Laila,2018-07-12,False,2021-08-15,False,,,,False,,False,12295,United Conservative Party,United Conservative,UC,31,Provincial Party,,True,False,,0,,,,Provincial Experience,0,,,0,12295,United Conservative Party,2018-07-12,2021-08-15,0,,,,,False,False,,,,False,722,Party Member,,Parliamentarian
58674,3314,Harris,Jack,1990-12-11,False,2006-09-29,False,,,,False,,False,3706,House of Assembly of Newfoundland and Labrador,House of Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,5767,New Democratic Party,1990-12-11,2006-09-29,0,,,,,False,False,,,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
68517,3314,Harris,Jack,1990-12-11,False,2006-09-29,False,,,,False,,False,5767,New Democratic Party,New Democratic Party,N.D.P.,31,Provincial Party,,True,False,,0,,,,Provincial Experience,0,,,0,5767,New Democratic Party,1990-12-11,2006-09-29,0,,,,,False,False,,,,False,722,Party Member,,Parliamentarian
31342,3314,Harris,Jack,1990-12-11,False,1996-02-21,False,,,,False,,False,8494,St. John's East,,,8,Provincial Constituency,,True,False,,0,,,,Provincial Experience,0,,,0,5767,New Democratic Party,1990-12-11,2006-09-29,0,,,,,False,False,,,,False,2997,Provincial Constituency Member,,Prov
132658,3314,Harris,Jack,1992-11-01,True,2006-05-01,True,,,,False,,False,3706,House of Assembly of Newfoundland and Labrador,House of Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,5767,New Democratic Party,1990-12-11,2006-09-29,0,,,,,False,False,,,,False,183,Leader of the N.D.P.,,Minister|Provincial and Territorial Responsabilities|Party Leader|Officers of Party Caucuses and Executives
132657,3314,Harris,Jack,1992-11-01,True,2006-05-01,True,,,,False,,False,5767,New Democratic Party,New Democratic Party,N.D.P.,31,Provincial Party,,True,False,,0,,,,Provincial Experience,0,,,0,5767,New Democratic Party,1990-12-11,2006-09-29,0,,,,,False,False,,,,False,754,Party Leader,0.0,Political Party|Federal Officers and Executives|Party Leader|Officers of Party Caucuses and Executives
32496,3314,Harris,Jack,1992-11-14,False,2006-05-27,False,,,,False,,False,5767,New Democratic Party,New Democratic Party,N.D.P.,31,Provincial Party,,True,False,,0,,,,Provincial Experience,0,,,0,5767,New Democratic Party,1990-12-11,2006-09-29,0,,,,,False,False,,,,False,754,Party Leader,0.0,Political Party|Federal Officers and Executives|Party Leader|Officers of Party Caucuses and Executives
132650,3314,Harris,Jack,1996-02-22,False,2006-09-29,False,,,,False,,False,7890,Signal Hill - Quidi Vidi,,,8,Provincial Constituency,,True,False,,0,,,,Provincial Experience,0,,,0,5767,New Democratic Party,1990-12-11,2006-09-29,0,,,,,False,False,,,,False,2997,Provincial Constituency Member,,Prov
124535,20128,Jaczek,Helena,2007-10-10,False,2018-06-06,False,,,,False,,False,4570,Legislative Assembly,,,20,Provincial Government,,True,False,,0,,,,Provincial Experience,0,,,0,4825,Liberal Party,2007-10-10,2018-06-06,0,,,,,False,False,,,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
124534,20128,Jaczek,Helena,2007-10-10,False,2018-06-06,False,,,,False,,False,10256,Oak Ridges--Markham,,,8,Provincial Constituency,,True,False,,0,,,,Provincial Experience,0,,,0,4825,Liberal Party,2007-10-10,2018-06-06,0,,,,,False,False,,,,False,2997,Provincial Constituency Member,,Prov
124532,20128,Jaczek,Helena,2007-10-10,False,2018-06-06,False,,,,False,,False,4825,Liberal Party,Liberal,Lib.,31,Provincial Party,,True,False,,0,,,,Provincial Experience,0,,,0,4825,Liberal Party,2007-10-10,2018-06-06,0,,,,,False,False,,,,False,722,Party Member,,Parliamentarian
128235,20128,Jaczek,Helena,2007-10-30,False,2009-09-10,False,,,,False,,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4825,Liberal Party,2007-10-10,2018-06-06,0,,,,,False,False,,,,False,2012,Parliamentary Assistant to the Minister of Health Promotion,,Prov
138454,20128,Jaczek,Helena,2009-09-11,False,2011-10-19,False,,,,False,,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4825,Liberal Party,2007-10-10,2018-06-06,0,,,,,False,False,,,,False,2155,Parliamentary Assistant to the Minister of the Environment,,Prov
244816,20128,Jaczek,Helena,2014-06-24,False,2018-02-26,False,,,,False,,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4825,Liberal Party,2007-10-10,2018-06-06,0,,,,,False,False,,,,False,252,Minister of Community and Social Services,,Prov
268432,18423,Jeneroux,Matt,2012-04-23,False,2015-05-04,False,,,,False,,False,4576,Legislative Assembly of Alberta,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,6866,Progressive Conservative Party,2012-04-23,2015-05-04,0,,,,,False,False,,,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
268433,18423,Jeneroux,Matt,2012-04-23,False,2015-05-04,False,,,,False,,False,6866,Progressive Conservative Party,Progressive Conservative,P.C.,31,Provincial Party,,True,False,,0,,,,Provincial Experience,0,,,0,6866,Progressive Conservative Party,2012-04-23,2015-05-04,0,,,,,False,False,,,,False,722,Party Member,,Parliamentarian
268435,18423,Jeneroux,Matt,2012-04-23,False,2015-05-04,False,,,,False,,False,11965,Edmonton South-West,,,8,Provincial Constituency,,True,False,,0,,,,Provincial Experience,0,,,0,6866,Progressive Conservative Party,2012-04-23,2015-05-04,0,,,,,False,False,,,,False,2997,Provincial Constituency Member,,Prov
268982,5058,Jones,Yvonne,1996-02-22,False,2013-04-08,False,,,,False,,False,3706,House of Assembly of Newfoundland and Labrador,House of Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,3847,Independent,1996-02-22,1999-02-08,0,,,,,False,False,,,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
268982,5058,Jones,Yvonne,1996-02-22,False,2013-04-08,False,,,,False,,False,3706,House of Assembly of Newfoundland and Labrador,House of Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4822,Liberal Party,1999-02-09,2013-04-08,0,,,,,False,False,,,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
124459,5058,Jones,Yvonne,1996-02-22,False,1999-02-08,False,,,,False,,False,3847,Independent,Independent,Ind.,31,Provincial Party,,False,False,,0,,,,Provincial Experience,0,,,0,3847,Independent,1996-02-22,1999-02-08,0,,,,,False,False,,,,False,722,Party Member,,Parliamentarian
284240,5058,Jones,Yvonne,1996-02-22,False,2013-04-08,False,,,,False,,False,1766,Cartwright--L'Anse au Clair,,,8,Provincial Constituency,,True,False,,0,,,,Provincial Experience,0,,,0,3847,Independent,1996-02-22,1999-02-08,0,,,,,False,False,,,,False,2997,Provincial Constituency Member,,Prov
284240,5058,Jones,Yvonne,1996-02-22,False,2013-04-08,False,,,,False,,False,1766,Cartwright--L'Anse au Clair,,,8,Provincial Constituency,,True,False,,0,,,,Provincial Experience,0,,,0,4822,Liberal Party,1999-02-09,2013-04-08,0,,,,,False,False,,,,False,2997,Provincial Constituency Member,,Prov
25860,5058,Jones,Yvonne,1999-02-09,False,2013-04-08,False,,,,False,,False,4822,Liberal Party,Liberal,Lib.,31,Provincial Party,,True,False,,0,,,,Provincial Experience,0,,,0,4822,Liberal Party,1999-02-09,2013-04-08,0,,,,,False,False,,,,False,722,Party Member,,Parliamentarian
207106,5058,Jones,Yvonne,2001-02-13,False,2002-04-09,False,,,,False,,False,3706,House of Assembly of Newfoundland and Labrador,House of Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4822,Liberal Party,1999-02-09,2013-04-08,0,,,,,False,False,,,,False,980,Parliamentary Secretary to the Minister of Health,,Prov
207113,5058,Jones,Yvonne,2002-04-10,False,2003-02-16,False,,,,False,,False,3706,House of Assembly of Newfoundland and Labrador,House of Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4822,Liberal Party,1999-02-09,2013-04-08,0,,,,,False,False,,,,False,2358,"Parliamentary Secretary to the Minister of Works, Services and Transportation",,Prov
8666,5058,Jones,Yvonne,2003-02-17,False,2003-11-05,False,,,,False,,False,3706,House of Assembly of Newfoundland and Labrador,House of Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4822,Liberal Party,1999-02-09,2013-04-08,0,,,,,False,False,,,,False,1282,Minister of Fisheries and Aquaculture,,Prov
92286,5058,Jones,Yvonne,2003-02-17,False,2003-11-05,False,,,,False,,False,3706,House of Assembly of Newfoundland and Labrador,House of Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4822,Liberal Party,1999-02-09,2013-04-08,0,,,,,False,False,,,,False,1336,Minister responsible for the Status of Women,,Prov
180568,5058,Jones,Yvonne,2007-11-15,False,2010-07-29,False,,,,True,,False,3706,House of Assembly of Newfoundland and Labrador,House of Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4822,Liberal Party,1999-02-09,2013-04-08,0,,,,,False,False,,First woman to become Leader of the Liberal Party of Newfoundland and Labrador.,,False,182,Leader of the Liberal Party (Provincial),0.0,Federal Officers and Executives|Minister|Provincial and Territorial Responsabilities|Party Leader|Officers of Party Caucuses and Executives
137588,5058,Jones,Yvonne,2007-11-15,False,2010-07-29,False,,,,True,,False,3706,House of Assembly of Newfoundland and Labrador,House of Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4822,Liberal Party,1999-02-09,2013-04-08,0,,,,,False,False,,,,False,184,Leader of the Opposition,,Parliamentary function
127134,5058,Jones,Yvonne,2007-11-15,False,2010-07-29,False,,,,True,,False,4822,Liberal Party,Liberal,Lib.,31,Provincial Party,,True,False,,0,,,,Provincial Experience,0,,,0,4822,Liberal Party,1999-02-09,2013-04-08,0,,,,,False,False,,First woman to become Leader of the Liberal Party of Newfoundland and Labrador.,,False,754,Party Leader,0.0,Political Party|Federal Officers and Executives|Party Leader|Officers of Party Caucuses and Executives
180570,5058,Jones,Yvonne,2010-07-30,False,2011-08-13,False,,,,False,,False,3706,House of Assembly of Newfoundland and Labrador,House of Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4822,Liberal Party,1999-02-09,2013-04-08,0,,,,,False,False,,,,False,182,Leader of the Liberal Party (Provincial),0.0,Federal Officers and Executives|Minister|Provincial and Territorial Responsabilities|Party Leader|Officers of Party Caucuses and Executives
180571,5058,Jones,Yvonne,2010-07-30,False,2012-01-02,False,,,,False,,False,3706,House of Assembly of Newfoundland and Labrador,House of Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4822,Liberal Party,1999-02-09,2013-04-08,0,,,,,False,False,,,,False,184,Leader of the Opposition,,Parliamentary function
178687,5058,Jones,Yvonne,2010-07-30,False,2011-08-13,False,,,,False,,False,4822,Liberal Party,Liberal,Lib.,31,Provincial Party,,True,False,,0,,,,Provincial Experience,0,,,0,4822,Liberal Party,1999-02-09,2013-04-08,0,,,,,False,False,,,,False,754,Party Leader,0.0,Political Party|Federal Officers and Executives|Party Leader|Officers of Party Caucuses and Executives
210140,5058,Jones,Yvonne,2012-02-01,False,2013-04-08,False,,,,False,,False,3706,House of Assembly of Newfoundland and Labrador,House of Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4822,Liberal Party,1999-02-09,2013-04-08,0,,,,,False,False,,,,False,1537,Opposition House Leader,18.0,Salaries in the House of Commons|Federal Officers and Executives|Officers and Officials of Parliament
325239,20311,Kingston,Joan,1995-09-11,False,1999-06-06,False,,,,False,,False,4579,Legislative Assembly of New Brunswick,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4821,Liberal Party,1995-09-11,1999-06-06,0,,,,,False,False,,,,False,720,Elected Representative,,Minister|Provincial and Territorial Responsabilities
325240,20311,Kingston,Joan,1995-09-11,False,1999-06-06,False,,,,False,,False,4821,Liberal Party,Liberal,Lib.,31,Provincial Party,,True,False,,0,,,,Provincial Experience,0,,,0,4821,Liberal Party,1995-09-11,1999-06-06,0,,,,,False,False,,,,False,722,Party Member,,Parliamentarian
325241,20311,Kingston,Joan,1995-09-11,False,1999-06-06,False,,,,False,,False,5795,New Maryland,,,8,Provincial Constituency,,True,False,,0,,,,Provincial Experience,0,,,0,4821,Liberal Party,1995-09-11,1999-06-06,0,,,,,False,False,,,,False,2997,Provincial Constituency Member,,Prov
325242,20311,Kingston,Joan,1997-07-23,False,1998-05-12,False,,,,False,,False,4579,Legislative Assembly of New Brunswick,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4821,Liberal Party,1995-09-11,1999-06-06,0,,,,,False,False,,,,False,1471,Minister of the Environment,,Prov
325243,20311,Kingston,Joan,1998-05-13,False,1999-06-16,False,,,,False,,False,4579,Legislative Assembly of New Brunswick,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4821,Liberal Party,1995-09-11,1999-06-06,0,,,,,False,False,,,,False,2301,Minister of Labour,,Prov
268453,2604,Kwan,Jenny Wai Ching,1996-05-28,False,2015-05-29,False,,,,False,,False,4577,Legislative Assembly of British Columbia,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,5764,New Democratic Party,1996-05-28,2015-05-29,0,,,,,False,False,,,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
10638,2604,Kwan,Jenny Wai Ching,1996-05-28,False,2015-05-29,False,,,,False,,False,5764,New Democratic Party,New Democratic Party,N.D.P.,31,Provincial Party,,True,False,,0,,,,Provincial Experience,0,,,0,5764,New Democratic Party,1996-05-28,2015-05-29,0,,,,,False,False,,,,False,722,Party Member,,Parliamentarian
118876,2604,Kwan,Jenny Wai Ching,1996-05-28,False,2015-05-29,False,,,,False,,False,9516,Vancouver - Mount Pleasant,,,8,Provincial Constituency,,True,False,,0,,,,Provincial Experience,0,,,0,5764,New Democratic Party,1996-05-28,2015-05-29,0,,,,,False,False,,,,False,2997,Provincial Constituency Member,,Prov
86270,2604,Kwan,Jenny Wai Ching,1998-02-18,False,1999-07-20,False,,,,False,,False,4577,Legislative Assembly of British Columbia,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,5764,New Democratic Party,1996-05-28,2015-05-29,0,,,,,False,False,,,,False,1418,Minister of Municipal Affairs,,Prov
28404,2604,Kwan,Jenny Wai Ching,1999-07-21,False,2000-02-28,False,,,,False,,False,4577,Legislative Assembly of British Columbia,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,5764,New Democratic Party,1996-05-28,2015-05-29,0,,,,,False,False,,,,False,13,Minister of Women's Equality,,Prov
77747,2604,Kwan,Jenny Wai Ching,2000-02-29,False,2001-06-04,False,,,,False,,False,4577,Legislative Assembly of British Columbia,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,5764,New Democratic Party,1996-05-28,2015-05-29,0,,,,,False,False,,,,False,254,"Minister of Community Development, Cooperatives and Volunteers",,Prov
240835,20136,Lalonde,Marie-France,2014-06-12,False,2019-09-20,False,,,,False,,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4825,Liberal Party,2014-06-12,2019-09-20,0,,,,,False,False,,,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
240834,20136,Lalonde,Marie-France,2014-06-12,False,2019-09-20,False,,,,False,,False,4825,Liberal Party,Liberal,Lib.,31,Provincial Party,,True,False,,0,,,,Provincial Experience,0,,,0,4825,Liberal Party,2014-06-12,2019-09-20,0,,,,,False,False,,,,False,722,Party Member,,Parliamentarian
240833,20136,Lalonde,Marie-France,2014-06-12,False,2019-09-20,False,,,,False,,False,11205,Ottawa--Orléans,,,8,Provincial Constituency,,True,False,,0,,,,Provincial Experience,0,,,0,4825,Liberal Party,2014-06-12,2019-09-20,0,,,,,False,False,,,,False,2997,Provincial Constituency Member,,Prov
283681,20136,Lalonde,Marie-France,2016-06-13,False,2017-07-31,False,,,,False,,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4825,Liberal Party,2014-06-12,2019-09-20,0,,,,,False,False,,,,False,1145,Minister responsible for Francophone Affairs,,Prov
283680,20136,Lalonde,Marie-France,2016-06-13,False,2017-01-12,False,,,,False,,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4825,Liberal Party,2014-06-12,2019-09-20,0,,,,,False,False,,,,False,2554,Minister of Government and Consumer Services,,Prov
284301,20136,Lalonde,Marie-France,2017-01-12,False,2018-06-29,False,,,,False,,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4825,Liberal Party,2014-06-12,2019-09-20,0,,,,,False,False,,,,False,2300,Minister of Community Safety and Correctional Services,,Prov
153399,17821,Lamoureux,Kevin,1988-01-26,False,1997-09-30,False,,,,False,,False,4820,Liberal Party,Liberal,Lib.,31,Provincial Party,,True,False,,0,,,,Provincial Experience,0,,,0,4820,Liberal Party,1988-01-26,1997-09-30,0,,,,,False,False,,,,False,722,Party Member,,Parliamentarian
153395,17821,Lamoureux,Kevin,1988-04-26,False,1999-09-20,False,,,,False,,False,4578,Legislative Assembly of Manitoba,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,4820,Liberal Party,1988-01-26,1997-09-30,0,,,,,False,False,,,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
153395,17821,Lamoureux,Kevin,1988-04-26,False,1999-09-20,False,,,,False,,False,4578,Legislative Assembly of Manitoba,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,10830,Independent Liberal,1997-10-01,2010-11-01,0,,,,,False,False,,,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
153397,17821,Lamoureux,Kevin,1988-04-26,False,1999-09-20,False,,,,False,,False,3928,Inkster,,,8,Provincial Constituency,,True,False,,0,,,,Provincial Experience,0,,,0,4820,Liberal Party,1988-01-26,1997-09-30,0,,,,,False,False,,,,False,2997,Provincial Constituency Member,,Prov
153397,17821,Lamoureux,Kevin,1988-04-26,False,1999-09-20,False,,,,False,,False,3928,Inkster,,,8,Provincial Constituency,,True,False,,0,,,,Provincial Experience,0,,,0,10830,Independent Liberal,1997-10-01,2010-11-01,0,,,,,False,False,,,,False,2997,Provincial Constituency Member,,Prov
153400,17821,Lamoureux,Kevin,1997-10-01,False,2010-11-01,False,,,,False,,False,10830,Independent Liberal,Independent Liberal,Ind. Lib.,31,Provincial Party,,True,False,,0,,,,Provincial Experience,0,,,0,10830,Independent Liberal,1997-10-01,2010-11-01,0,,,,,False,False,,,,False,722,Party Member,,Parliamentarian
153396,17821,Lamoureux,Kevin,2003-06-03,False,2010-11-01,False,,,,False,,False,4578,Legislative Assembly of Manitoba,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,10830,Independent Liberal,1997-10-01,2010-11-01,0,,,,,False,False,,,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
153398,17821,Lamoureux,Kevin,2003-06-03,False,2010-11-01,False,,,,False,,False,3928,Inkster,,,8,Provincial Constituency,,True,False,,0,,,,Provincial Experience,0,,,0,10830,Independent Liberal,1997-10-01,2010-11-01,0,,,,,False,False,,,,False,2997,Provincial Constituency Member,,Prov
269827,14773,Lankin,Frances,1990-09-06,False,2001-07-31,False,,,,False,,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,5769,New Democratic Party,1990-09-06,2001-07-31,0,,,,,False,False,,,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
119944,14773,Lankin,Frances,1990-09-06,False,2001-07-31,False,,,,False,,False,5769,New Democratic Party,New Democratic Party,N.D.P.,31,Provincial Party,,True,False,,0,,,,Provincial Experience,0,,,0,5769,New Democratic Party,1990-09-06,2001-07-31,0,,,,,False,False,,,,False,722,Party Member,,Parliamentarian
89403,14773,Lankin,Frances,1990-09-06,False,1999-06-02,False,,,,False,,False,835,Beaches--Woodbine,,,8,Provincial Constituency,,True,False,,0,,,,Provincial Experience,0,,,0,5769,New Democratic Party,1990-09-06,2001-07-31,0,,,,,False,False,,,,False,2997,Provincial Constituency Member,,Prov
9729,14773,Lankin,Frances,1990-10-01,False,1991-07-30,False,,,,False,,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,5769,New Democratic Party,1990-09-06,2001-07-31,0,,,,,False,False,,,,False,312,Chair of the Management Board of the Cabinet,,Minister|Parliamentary function|Prov
5214,14773,Lankin,Frances,1990-10-01,False,1991-04-21,False,,,,False,,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,5769,New Democratic Party,1990-09-06,2001-07-31,0,,,,,False,False,,,,False,1736,Minister of Government Services,,Prov
48292,14773,Lankin,Frances,1991-04-22,False,1993-02-02,False,,,,False,,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,5769,New Democratic Party,1990-09-06,2001-07-31,0,,,,,False,False,,,,False,1739,Minister of Health,1.0,Prov
103294,14773,Lankin,Frances,1993-02-03,False,1995-06-25,False,,,,False,,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,5769,New Democratic Party,1990-09-06,2001-07-31,0,,,,,False,False,,,,False,954,Minister of Economic Development and Trade,,Prov
269838,14773,Lankin,Frances,1995-07-04,False,1999-05-05,False,,,,False,,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,5769,New Democratic Party,1990-09-06,2001-07-31,0,,,,,False,False,,,,False,775,Chief Whip,,Prov
101648,14773,Lankin,Frances,1999-06-03,False,2001-07-31,False,,,,False,,False,833,Beaches--East York,,,8,Provincial Constituency,,True,False,,0,,,,Provincial Experience,0,,,0,5769,New Democratic Party,1990-09-06,2001-07-31,0,,,,,False,False,,,,False,2997,Provincial Constituency Member,,Prov
269839,14773,Lankin,Frances,,False,,False,,,,False,,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,0,,,,0,,,,,False,False,,,,True,1635,Deputy Leader of the N.D.P.,,Officers of Party Caucuses and Executives|Provincial and Territorial Responsabilities
268566,18417,Liepert,Ron,2004-11-22,False,2012-04-22,False,,,,False,,False,4576,Legislative Assembly of Alberta,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,,,,Provincial Experience,0,,,0,6866,Progressive Conservative Party,2004-11-22,2012-04-22,0,,,,,False,False,,,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
