PersonId,LastName,UsedFirstName,PersonRoleId,ParliamentNumber,PartyEn,ToBeStyledAsEn,OrganizationTypeEn,OrganizationLongEn,GroupingTitleEn,PortFolioEn,NameEn,IsMP,IsSenator,IsActing,StartDate,StartDateIsApproximate,EndDate,EndDateIsApproximate,EndReasonEn,EndReasonTypeEn,NotesEn
18421,Aboultaif,Ziad,265454,42,Conservative Party of Canada,,Constituency,Edmonton Manning,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18421,Aboultaif,Ziad,265455,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
18421,Aboultaif,Ziad,315389,42,Conservative Party of Canada,,Government,National Revenue,House of Commons Roles,National Revenue,Critic,False,False,False,2015-11-20,False,2017-08-29,False,,,
18421,Aboultaif,Ziad,314341,42,Conservative Party of Canada,Shadow Cabinet Minister for International Development ,Government,"Foreign Affairs, Trade and Development",House of Commons Roles,International Development,Critic,False,False,False,2017-08-30,False,2019-09-11,False,,,
17852,Albas,Dan,162526,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Parliamentarian,,Party Member,False,False,False,2011-05-02,False,,False,,,
17852,Albas,Dan,268119,42,Conservative Party of Canada,,Constituency,Central Okanagan--Similkameen--Nicola,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
17852,Albas,Dan,316664,42,Conservative Party of Canada,,Government,Industry,House of Commons Roles,Interprovincial Trade,Critic,False,False,False,2015-11-20,False,2016-10-15,False,,,
17852,Albas,Dan,313217,42,Conservative Party of Canada,,Government,Finance,House of Commons Roles,Finance,Assistant Critic,False,False,False,2016-10-16,False,2017-08-29,False,,,
17852,Albas,Dan,316693,42,Conservative Party of Canada,,Government,Industry,House of Commons Roles,Small Business,Critic,False,False,False,2017-08-30,False,2018-09-06,False,,,
17852,Albas,Dan,317069,42,Conservative Party of Canada,"Shadow Cabinet Minister for Innovation, Science and Economic Development, and Internal Trade ",Government,Industry,House of Commons Roles,"Innovation, Science and Economic Development Canada","Shadow Cabinet Minister for Innovation, Science and Economic Development, and Internal Trade ",False,False,False,2018-09-07,False,2019-09-11,False,,,
14757,Albrecht,Harold,41378,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Parliamentarian,,Party Member,False,False,False,2006-01-23,False,,False,,,
14757,Albrecht,Harold,82266,42,Conservative Party of Canada,,Constituency,Kitchener--Conestoga,Parliamentarian,,Constituency Member,True,False,False,2006-01-23,False,,False,,,
18432,Aldag,John,265487,42,Liberal Party of Canada,,Constituency,Cloverdale--Langley City,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18432,Aldag,John,265488,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
8947,Alghabra,Omar,265750,42,Liberal Party of Canada,,Constituency,Mississauga Centre,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
8947,Alghabra,Omar,265751,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
8947,Alghabra,Omar,268474,42,Liberal Party of Canada,Parliamentary Secretary to the Minister of Foreign Affairs (Consular Affairs),Government,"Foreign Affairs, Trade and Development",House of Commons Roles,Foreign Affairs (Consular Affairs),Parliamentary Secretary,False,False,False,2015-12-02,False,2018-08-30,False,,,
8947,Alghabra,Omar,316979,42,Liberal Party of Canada,Parliamentary Secretary to the Minister of International Trade Diversification,Government,"Foreign Affairs, Trade and Development",House of Commons Roles,International Trade,Parliamentary Secretary,False,False,False,2018-08-31,False,2019-09-11,False,,,
18479,Alleslev,Leona,265640,42,Conservative Party of Canada,,Constituency,Aurora--Oak Ridges--Richmond Hill,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18479,Alleslev,Leona,265640,42,Liberal Party of Canada,,Constituency,Aurora--Oak Ridges--Richmond Hill,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18479,Alleslev,Leona,265641,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,2018-09-16,False,,,
18479,Alleslev,Leona,268502,42,Liberal Party of Canada,Parliamentary Secretary to the Minister of Public Services and Procurement,Government,Public Works and Government Services,House of Commons Roles,Public Services and Procurement Canada,Parliamentary Secretary,False,False,False,2015-12-02,False,2017-01-27,False,,,
18479,Alleslev,Leona,317193,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Parliamentarian,,Party Member,False,False,False,2018-09-17,False,,False,,,
18479,Alleslev,Leona,317195,42,Conservative Party of Canada,Shadow Cabinet Minister for Global Security,Government,"Foreign Affairs, Trade and Development",House of Commons Roles,Global Security,Critic,False,False,False,2018-09-17,False,2019-09-11,False,,,
7873,Allison,Dean,68457,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Parliamentarian,,Party Member,False,False,False,2004-06-28,False,,False,,,
7873,Allison,Dean,266089,42,Conservative Party of Canada,,Constituency,Niagara West,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
7873,Allison,Dean,314345,42,Conservative Party of Canada,,Government,"Foreign Affairs, Trade and Development",House of Commons Roles,International Development,Assistant Critic,False,False,False,2015-11-20,False,2016-07-17,False,,,
7873,Allison,Dean,314342,42,Conservative Party of Canada,,Government,"Foreign Affairs, Trade and Development",House of Commons Roles,International Development,Critic,False,False,False,2016-07-18,False,2017-08-29,False,,,
7873,Allison,Dean,317071,42,Conservative Party of Canada,Shadow Cabinet Minister for International Trade Diversification,Government,"Foreign Affairs, Trade and Development",House of Commons Roles,International Trade Diversification,Critic,False,False,False,2018-09-07,False,2019-09-11,False,,,
7490,Ambrose,Rona,60583,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Parliamentarian,,Party Member,False,False,False,2004-06-28,False,2017-07-04,False,,Resignation,
7490,Ambrose,Rona,266067,42,Conservative Party of Canada,,Constituency,Sturgeon River--Parkland,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,2017-07-04,False,,Resignation,
7490,Ambrose,Rona,267838,42,Conservative Party of Canada,,Parliament,Official Opposition,House of Commons Roles,,Leader of the Official Opposition,False,False,True,2015-11-05,False,2017-05-26,False,,,
7490,Ambrose,Rona,267840,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Political Party,,Party Leader,False,False,True,2015-11-05,False,2017-05-26,False,,,Designated interim leader until a new Conservative Party leader is elected .
7490,Ambrose,Rona,267841,42,Conservative Party of Canada,,Chamber of Parliament,House of Commons,House of Commons Roles,,Responsible for the Conservative Party Research Office,False,False,True,2015-11-05,False,2017-05-26,False,,,
7490,Ambrose,Rona,312440,42,Conservative Party of Canada,,Government,Prime Minister of Canada,House of Commons Roles,Prime Minister,Critic,False,False,False,2015-11-18,False,2017-05-26,False,,,
7490,Ambrose,Rona,311742,42,Conservative Party of Canada,,Government,"Office of the Co-ordinator, Status of Women",House of Commons Roles,Status of Women,Critic,False,False,False,2015-11-20,False,2017-07-04,False,,,
18585,Amos,William,265980,42,Liberal Party of Canada,,Constituency,Pontiac,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18585,Amos,William,265981,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
18538,Anandasangaree,Gary,265829,42,Liberal Party of Canada,,Constituency,Scarborough--Rouge Park,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18538,Anandasangaree,Gary,265830,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
18538,Anandasangaree,Gary,316980,42,Liberal Party of Canada,Parliamentary Secretary to the Minister of Canadian Heritage and Multiculturalism (Multiculturalism),Government,Canadian Heritage,House of Commons Roles,Multiculturalism,Parliamentary Secretary,False,False,False,2018-08-31,False,2019-09-11,False,,,
8641,Anderson,David,107294,42,Conservative Party of Canada,,Constituency,Cypress Hills--Grasslands,Parliamentarian,,Constituency Member,True,False,False,2000-11-27,False,,False,,,
8641,Anderson,David,60542,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Parliamentarian,,Party Member,False,False,False,2003-12-23,False,,False,,,"Members of the Canadian Alliance Party recognized as members of the Conservative Party as of December 23, 2003."
8641,Anderson,David,314983,42,Conservative Party of Canada,Shadow Cabinet Secretary for Human Rights and Religious Freedom ,Government,Justice,House of Commons Roles,Human Rights,Shadow Cabinet Secretary for Human Rights and Religious Freedom ,False,False,False,2015-11-20,False,2019-09-11,False,,,
8641,Anderson,David,312336,42,Conservative Party of Canada,,Government,Agriculture and Agri-Food,House of Commons Roles,Agriculture and Agri-Food,Critic,False,False,False,2016-09-15,False,2017-08-29,False,,,
20052,Anderson,Margaret Dawn,317575,42,Non-affiliated,,Party,Non-affiliated,Parliamentarian,,Party Member,False,False,False,2018-12-12,False,2019-02-20,False,,,
20052,Anderson,Margaret Dawn,317576,42,Non-affiliated,,Senatorial Riding,Northwest Territories,Parliamentarian,,Constituency Member,False,True,False,2018-12-12,False,,False,,,
20052,Anderson,Margaret Dawn,317576,42,Independent Senators Group,,Senatorial Riding,Northwest Territories,Parliamentarian,,Constituency Member,False,True,False,2018-12-12,False,,False,,,
20052,Anderson,Margaret Dawn,317577,42,Non-affiliated,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,False,False,2018-12-12,False,,False,,,
20052,Anderson,Margaret Dawn,317577,42,Independent Senators Group,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,False,False,2018-12-12,False,,False,,,
20052,Anderson,Margaret Dawn,317928,42,Independent Senators Group,,Party,Independent Senators Group,Parliamentarian,,Party Member,False,False,False,2019-02-21,False,,False,,,
300,Andreychuk,Raynell,85982,42,Conservative Party of Canada,,Senatorial Riding,Saskatchewan,Parliamentarian,,Constituency Member,False,True,False,1993-03-11,False,2019-08-13,False,,,
300,Andreychuk,Raynell,116189,42,Conservative Party of Canada,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,1993-03-11,False,2019-08-13,False,,,
300,Andreychuk,Raynell,65751,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Parliamentarian,,Party Member,False,False,False,2004-02-02,False,2019-08-13,False,,,
7131,Angus,Charlie,67580,42,New Democratic Party,,Constituency,Timmins--James Bay,Parliamentarian,,Constituency Member,True,False,False,2004-06-28,False,,False,,,
7131,Angus,Charlie,111556,42,New Democratic Party,,Party,New Democratic Party,Parliamentarian,,Party Member,False,False,False,2004-06-28,False,,False,,,
7131,Angus,Charlie,314638,42,New Democratic Party,Critic (Youth),Government,Indian Affairs and Northern Development,House of Commons Roles,Indigenous and Northern Affairs,Critic,False,False,False,2015-11-12,False,2018-01-31,False,,,
7131,Angus,Charlie,268853,42,New Democratic Party,,Chamber of Parliament,House of Commons,House of Commons Roles,,N.D.P. Caucus Chair,False,False,False,2016-01-19,False,2016-11-22,False,,,
7131,Angus,Charlie,314654,42,New Democratic Party,Critic (Indigenous Youth),Government,Indian Affairs and Northern Development,House of Commons Roles,Indigenous Youth,Critic,False,False,False,2018-01-31,False,2019-09-11,False,,,
7131,Angus,Charlie,316154,42,New Democratic Party,Critic (Ethics),Government,Treasury Board,House of Commons Roles,Ethics,Critic,False,False,False,2018-01-31,False,2019-09-11,False,,,
7131,Angus,Charlie,316692,42,New Democratic Party,Critic (Federal Economic Development Agency for Northern Ontario),Government,Industry,House of Commons Roles,Federal Economic Development Agency for Northern Ontario,Critic,False,False,False,2018-01-31,False,2019-09-11,False,,,
18443,Arnold,Mel,265520,42,Conservative Party of Canada,,Constituency,North Okanagan--Shuswap,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18443,Arnold,Mel,265521,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
18443,Arnold,Mel,311266,42,Conservative Party of Canada,,Government,Fisheries and Oceans,House of Commons Roles,Fisheries and Oceans,Assistant Critic,False,False,False,2015-11-20,False,2017-08-29,False,,,
18461,Arseneault,René,265582,42,Liberal Party of Canada,,Constituency,Madawaska--Restigouche,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18461,Arseneault,René,265583,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
18518,Arya,Chandra,265767,42,Liberal Party of Canada,,Constituency,Nepean,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18518,Arya,Chandra,265768,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
17260,Ashton,Niki,132045,42,New Democratic Party,,Party,New Democratic Party,Parliamentarian,,Party Member,False,False,False,2008-10-14,False,,False,,,
17260,Ashton,Niki,266727,42,New Democratic Party,,Constituency,Churchill--Keewatinook Aski,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
17260,Ashton,Niki,315797,42,New Democratic Party,,Government,Employment and Social Development,House of Commons Roles,Employment,Critic,False,False,False,2015-11-12,False,2019-09-11,False,,,
17260,Ashton,Niki,315770,42,New Democratic Party,,Government,Employment and Social Development,House of Commons Roles,Workforce,Critic,False,False,False,2016-08-01,True,2019-09-11,False,,,
17260,Ashton,Niki,314655,42,New Democratic Party,,Government,Indian Affairs and Northern Development,House of Commons Roles,Reconciliation,Assistant Critic,False,False,False,2018-01-31,False,2019-09-11,False,,,
17793,Ataullahjan,Salma,143281,42,Conservative Party of Canada,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2010-07-09,False,,False,,,
17793,Ataullahjan,Salma,143283,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Parliamentarian,,Party Member,False,False,False,2010-07-09,False,,False,,,
17793,Ataullahjan,Salma,143285,42,Conservative Party of Canada,,Senatorial Riding,Toronto,Parliamentarian,,Constituency Member,False,True,False,2010-07-09,False,,False,,,
17946,Aubin,Robert,162814,42,New Democratic Party,,Constituency,Trois-Rivières,Parliamentarian,,Constituency Member,True,False,False,2011-05-02,False,,False,,,
17946,Aubin,Robert,162815,42,New Democratic Party,,Party,New Democratic Party,Parliamentarian,,Party Member,False,False,False,2011-05-02,False,,False,,,
17946,Aubin,Robert,313126,42,New Democratic Party,,Government,Canadian Heritage,House of Commons Roles,Francophonie,Critic,False,False,False,2015-11-12,False,2019-09-11,False,,,
17946,Aubin,Robert,314344,42,New Democratic Party,,Government,"Foreign Affairs, Trade and Development",House of Commons Roles,International Development,Critic,False,False,False,2015-11-12,False,2018-01-30,False,,,
17946,Aubin,Robert,316288,42,New Democratic Party,,Government,Environment,House of Commons Roles,Environment and Climate Change,Assistant Critic,False,False,False,2016-08-01,True,2018-01-30,False,,,
17946,Aubin,Robert,314572,42,New Democratic Party,,Government,Transport,House of Commons Roles,Transport,Critic,False,False,False,2018-01-31,False,2019-09-11,False,,,
18598,Ayoub,Ramez,266019,42,Liberal Party of Canada,,Constituency,Thérèse-De Blainville,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18598,Ayoub,Ramez,266020,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
18520,Badawey,Vance,265773,42,Liberal Party of Canada,,Constituency,Niagara Centre,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18520,Badawey,Vance,265774,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
7528,Bagnell,Larry,266048,42,Liberal Party of Canada,,Constituency,Yukon,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
7528,Bagnell,Larry,266049,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
14061,Bains,Navdeep Singh,265761,42,Liberal Party of Canada,,Constituency,Mississauga--Malton,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
14061,Bains,Navdeep Singh,265762,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
14061,Bains,Navdeep Singh,267560,42,Liberal Party of Canada,,Cabinet Committee,Agenda and Results,Cabinet Committee,,Member,False,False,False,2015-11-04,False,2016-02-21,False,,,
14061,Bains,Navdeep Singh,267572,42,Liberal Party of Canada,"Minister of Innovation, Science and Economic Development Canada",Government,Industry,Cabinet,"Innovation, Science and Economic Development","Minister of Innovation, Science and Economic Development Canada",False,False,False,2015-11-04,False,,False,,,
14061,Bains,Navdeep Singh,267602,42,Liberal Party of Canada,,Cabinet Committee,"Inclusive Growth, Opportunities and Innovation",Cabinet Committee,,Member,False,False,False,2015-11-04,False,2016-08-21,False,,,
14061,Bains,Navdeep Singh,267739,42,Liberal Party of Canada,,Cabinet Committee,Canada in the World and Public Security: Sub-Committee on Canada-United States Relations,Cabinet Committee,,Member,False,False,False,2015-11-04,False,2016-08-21,False,,,
14061,Bains,Navdeep Singh,267816,42,Liberal Party of Canada,,Cabinet Committee,"Environment, Climate Change and Energy",Cabinet Committee,,Member,False,False,False,2015-11-04,False,2018-08-27,False,,,
14061,Bains,Navdeep Singh,269151,42,Liberal Party of Canada,,Cabinet Committee,"Agenda, Results and Communications (2016-2018)",Cabinet Committee,,Member,False,False,False,2016-02-22,False,2018-08-27,False,,,
14061,Bains,Navdeep Singh,269164,42,Liberal Party of Canada,,Cabinet Committee,Defence Procurement (Ad Hoc),Cabinet Committee,,Member,False,False,False,2016-02-22,False,2016-08-21,False,,,
14061,Bains,Navdeep Singh,283789,42,Liberal Party of Canada,,Cabinet Committee,Growing the Middle Class,Cabinet Committee,,Member,False,False,False,2016-08-22,False,2018-08-27,False,,,
14061,Bains,Navdeep Singh,283813,42,Liberal Party of Canada,,Cabinet Committee,Defence Procurement,Cabinet Committee,,Member,False,False,False,2016-08-22,False,2018-08-27,False,,,
14061,Bains,Navdeep Singh,284874,42,Liberal Party of Canada,,Cabinet Committee,Treasury Board (2015-2018),Cabinet Committee,,Alternate Member,False,False,False,2017-09-19,False,2018-01-28,False,,,
14061,Bains,Navdeep Singh,309750,42,Liberal Party of Canada,,Cabinet Committee,Treasury Board (2015-2018),Cabinet Committee,,Vice-Chair,False,False,False,2018-01-29,False,2018-08-27,False,,,
14061,Bains,Navdeep Singh,316855,42,Liberal Party of Canada,,Cabinet Committee,"Canada-U.S. Relations, Trade Diversification and Internal Trade",Cabinet Committee,,Member,False,False,False,2018-08-28,False,2019-09-11,False,,,
14061,Bains,Navdeep Singh,316870,42,Liberal Party of Canada,,Cabinet Committee,Growing the Middle Class and Inclusion,Cabinet Committee,,Member,False,False,False,2018-08-28,False,2019-09-11,False,,,
14061,Bains,Navdeep Singh,316918,42,Liberal Party of Canada,,Cabinet Committee,Environment and Clean Growth,Cabinet Committee,,Member,False,False,False,2018-08-28,False,2019-09-11,False,,,
14061,Bains,Navdeep Singh,316931,42,Liberal Party of Canada,,Cabinet Committee,"Agenda, Results and Communications",Cabinet Committee,,Member,False,False,False,2018-08-28,False,2019-09-11,False,,,
15678,Baker,George,217763,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,1972-10-30,False,2017-09-03,False,,Retirement,"Following the announcement of Justin Trudeau, Leader of the Liberal Party of Canada, on January 29, 2014, the Liberal senators are now independent of the national Liberal Caucus."
15678,Baker,George,29722,42,Liberal Party of Canada,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2002-03-26,False,2017-09-03,False,,Retirement,
15678,Baker,George,114553,42,Liberal Party of Canada,,Senatorial Riding,Newfoundland and Labrador,Parliamentarian,,Constituency Member,False,True,False,2002-03-26,False,2017-09-03,False,,Retirement,
18278,Barlow,John,246020,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Parliamentarian,,Party Member,False,False,False,2014-06-30,False,,False,,,
18278,Barlow,John,266083,42,Conservative Party of Canada,,Constituency,Foothills,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18278,Barlow,John,315773,42,Conservative Party of Canada,,Government,Employment and Social Development,House of Commons Roles,Workforce,Assistant Critic,False,False,False,2015-11-20,False,2016-10-15,False,,,
18278,Barlow,John,316663,42,Conservative Party of Canada,,Government,Industry,House of Commons Roles,Interprovincial Trade,Critic,False,False,False,2016-10-16,False,2017-08-30,False,,,
18278,Barlow,John,312371,42,Conservative Party of Canada,,Government,Agriculture and Agri-Food,House of Commons Roles,Agriculture and Agri-Food,Assistant Critic,False,False,False,2017-08-30,False,2018-09-06,False,,,
18278,Barlow,John,317072,42,Conservative Party of Canada,"Shadow Cabinet Minister for Employment , Workforce Development and Labour",Government,Employment and Social Development,House of Commons Roles,"Employment , Workforce Development and Labour","Shadow Cabinet Minister for Employment , Workforce Development and Labour",False,False,False,2018-09-07,False,2019-09-11,False,,,
20051,Barrett,Michael,317540,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Parliamentarian,,Party Member,False,False,False,2018-12-03,False,,False,,,
20051,Barrett,Michael,317541,42,Conservative Party of Canada,,Constituency,Leeds--Grenville--Thousand Islands and Rideau Lakes,Parliamentarian,,Constituency Member,True,False,False,2018-12-03,False,,False,,,
18583,Barsalou-Duval,Xavier,265974,42,Bloc Québécois,,Constituency,Pierre-Boucher--Les Patriotes--Verchères,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18583,Barsalou-Duval,Xavier,265975,42,Bloc Québécois,,Party,Bloc Québécois,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
18583,Barsalou-Duval,Xavier,267963,42,Bloc Québécois,,Government,Treasury Board,House of Commons Roles,Budgetary Estimates,Critic,False,False,False,2015-11-09,False,2019-09-11,False,,,
18583,Barsalou-Duval,Xavier,315427,42,Bloc Québécois,,Government,National Revenue,House of Commons Roles,National Revenue,Critic,False,False,False,2015-11-09,False,2019-09-11,False,,,
18583,Barsalou-Duval,Xavier,316038,42,Bloc Québécois,,Government,Treasury Board,House of Commons Roles,Public Accounts,Critic,False,False,False,2015-11-09,False,2019-09-11,False,,,
18583,Barsalou-Duval,Xavier,316320,42,Bloc Québécois,,Government,Public Works and Government Services,House of Commons Roles,Government Operations,Critic,False,False,False,2015-11-09,False,2019-09-11,False,,,
18583,Barsalou-Duval,Xavier,316683,42,Bloc Québécois,,Government,Industry,House of Commons Roles,Economic Development,Critic,False,False,False,2015-11-09,False,2019-09-11,False,,,
18134,Batters,Denise,199132,42,Conservative Party of Canada,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2013-01-25,False,,False,,,
18134,Batters,Denise,199134,42,Conservative Party of Canada,,Senatorial Riding,Saskatchewan,Parliamentarian,,Constituency Member,False,True,False,2013-01-25,False,,False,,,
18134,Batters,Denise,199135,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Parliamentarian,,Party Member,False,False,False,2013-01-25,False,,False,,,
18584,Baylis,Frank,265977,42,Liberal Party of Canada,,Constituency,Pierrefonds--Dollard,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18584,Baylis,Frank,265978,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
18568,Beaulieu,Mario,266764,42,Bloc Québécois,,Party,Bloc Québécois,Political Party,,President,False,False,False,2015-06-11,False,2018-08-18,False,,,
18568,Beaulieu,Mario,265927,42,Bloc Québécois,,Constituency,La Pointe-de-l'Île,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18568,Beaulieu,Mario,265928,42,Bloc Québécois,,Party,Bloc Québécois,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
18568,Beaulieu,Mario,313088,42,Bloc Québécois,,Government,Canadian Heritage,House of Commons Roles,Official Languages,Critic,False,False,False,2015-11-09,False,2019-09-11,False,,,
18568,Beaulieu,Mario,315759,42,Bloc Québécois,,Government,Citizenship and Immigration,House of Commons Roles,Citizenship and Immigration,Critic,False,False,False,2015-11-09,False,2019-09-11,False,,,
18568,Beaulieu,Mario,316548,42,Bloc Québécois,,Party,Bloc Québécois,Political Party,,Party Leader,False,False,True,2018-06-12,False,2019-01-16,False,,,
18430,Beech,Terry,265481,42,Liberal Party of Canada,,Constituency,Burnaby North--Seymour,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
18430,Beech,Terry,265482,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2015-10-19,False,,False,,,
18430,Beech,Terry,268686,42,Liberal Party of Canada,Parliamentary Secretary for Science,Government,Industry,House of Commons Roles,Science,Parliamentary Secretary,False,False,False,2015-12-02,False,2017-01-27,False,,,
18430,Beech,Terry,284386,42,Liberal Party of Canada,"Parliamentary Secretary to the Minister of Fisheries, Oceans and the Canadian Coast Guard",Government,Fisheries and Oceans,House of Commons Roles,"Fisheries, Oceans and the Canadian Coast Guard",Parliamentary Secretary,False,False,False,2017-01-28,False,2018-08-30,False,,,
18430,Beech,Terry,316981,42,Liberal Party of Canada,Parliamentary Secretary to the Minister of Transport,Government,Transport,House of Commons Roles,Transport,Parliamentary Secretary,False,False,False,2018-08-31,False,2019-09-11,False,,,
18093,Bellemare,Diane,187133,42,Conservative Party of Canada,,Senatorial Riding,Alma,Parliamentarian,,Constituency Member,False,True,False,2012-09-06,False,,False,,,
18093,Bellemare,Diane,187133,42,Independent,,Senatorial Riding,Alma,Parliamentarian,,Constituency Member,False,True,False,2012-09-06,False,,False,,,
18093,Bellemare,Diane,187133,42,Non-affiliated,,Senatorial Riding,Alma,Parliamentarian,,Constituency Member,False,True,False,2012-09-06,False,,False,,,
18093,Bellemare,Diane,187134,42,Conservative Party of Canada,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2012-09-06,False,,False,,,
18093,Bellemare,Diane,187134,42,Independent,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2012-09-06,False,,False,,,
18093,Bellemare,Diane,187134,42,Non-affiliated,,Chamber of Parliament,Senate,Parliamentarian,,Senator,False,True,False,2012-09-06,False,,False,,,
18093,Bellemare,Diane,187135,42,Conservative Party of Canada,,Party,Conservative Party of Canada,Parliamentarian,,Party Member,False,False,False,2012-09-06,False,2016-03-07,False,,,
18093,Bellemare,Diane,269530,42,Independent,,Party,Independent,Parliamentarian,,Party Member,False,False,False,2016-03-08,False,2016-06-12,False,,,
18093,Bellemare,Diane,283685,42,Non-affiliated,,Party,Non-affiliated,Parliamentarian,,Party Member,False,False,False,2016-06-13,False,,False,,,
20061,Bendayan,Rachel,317935,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,2019-02-25,False,,False,,,
20061,Bendayan,Rachel,317941,42,Liberal Party of Canada,,Constituency,Outremont,Parliamentarian,,Constituency Member,True,False,False,2019-02-25,False,,False,,,
10038,Bennett,Carolyn,87040,42,Liberal Party of Canada,,Party,Liberal Party of Canada,Parliamentarian,,Party Member,False,False,False,1997-06-02,False,,False,,,
10038,Bennett,Carolyn,266064,42,Liberal Party of Canada,,Constituency,Toronto--St. Paul's,Parliamentarian,,Constituency Member,True,False,False,2015-10-19,False,,False,,,
10038,Bennett,Carolyn,267509,42,Liberal Party of Canada,Minister of Indigenous and Northern Affairs,Government,Indian Affairs and Northern Development,Cabinet,Indigenous and Northern Affairs,Minister,False,False,False,2015-11-04,False,2017-08-27,False,,,
