PersonRoleId,PersonId,LastName,UsedFirstName,StartDate,StartDateIsApproximate,EndDate,EndDateIsApproximate,EndReasonTypeEn,SourceOfInformationEn,IsActing,HasCrossedTheFloor,OrganizationId,OrganizationLongEn,OrganizationShortEn,OrganizationAcronymEn,OrganizationTypeId,OrganizationTypeEn,OrganizationProvinceEn,OrganizationHasProfile,IsSenatorialDivision,ToBeStyledAsEn,GroupId,GroupingTitleEn,GroupingOrder,ParliamentStart,ParliamentEnd,ParliamentNumber,PartyOrganizationId,PartyEn,PartyStartDate,PartyEndDate,PersonPersonId,MemberOfParliament,IsMP,IsSenator,NotesEn,IsCurrent,RoleId,NameEn,Ordinal,Classes
10292,8200,Abbott,John Joseph Caldwell,1857-01-01,True,1867-01-01,True,,,False,False,590,Argenteuil,,,8,Provincial Constituency,,True,False,,0,Provincial Experience,0,,,0,0,,,,0,,False,False,,False,2997,Provincial Constituency Member,,Prov
99321,14709,Achim,Honoré,1917-12-15,False,1921-10-13,False,,,False,False,10345,Legislative Assembly of Quebec,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,4827,Liberal Party,1917-12-15,1921-10-13,0,,False,False,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
62707,14709,Achim,Honoré,1917-12-15,False,1921-10-13,False,,,False,False,4827,Liberal Party,Liberal,Lib.,31,Provincial Party,,True,False,,0,Provincial Experience,0,,,0,4827,Liberal Party,1917-12-15,1921-10-13,0,,False,False,,False,722,Party Member,,Parliamentarian
88656,14709,Achim,Honoré,1917-12-15,False,1921-10-13,False,,,False,False,4337,Labelle,,,8,Provincial Constituency,,True,False,,0,Provincial Experience,0,,,0,4827,Liberal Party,1917-12-15,1921-10-13,0,,False,False,,False,2997,Provincial Constituency Member,,Prov
69657,1331,Adams,Michael,1870-06-01,True,1874-06-01,True,,,False,False,4579,Legislative Assembly of New Brunswick,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,2149,Conservative,1870-06-01,1887-01-01,0,,False,False,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
44404,1331,Adams,Michael,1870-06-01,False,1887-01-01,True,,,False,False,2149,Conservative,Conservative,Cons.,31,Provincial Party,,True,False,,0,Provincial Experience,0,,,0,2149,Conservative,1870-06-01,1887-01-01,0,,False,False,,False,722,Party Member,,Parliamentarian
31600,1331,Adams,Michael,1870-06-01,False,1874-06-01,True,,,False,False,6031,Northumberland,,,8,Provincial Constituency,,True,False,,0,Provincial Experience,0,,,0,2149,Conservative,1870-06-01,1887-01-01,0,,False,False,,False,2997,Provincial Constituency Member,,Prov
134800,1331,Adams,Michael,1878-01-01,True,1883-01-01,True,,,False,False,4579,Legislative Assembly of New Brunswick,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,2149,Conservative,1870-06-01,1887-01-01,0,,False,False,,False,2049,Provincial Surveyor General,,Prov
54607,1331,Adams,Michael,1878-06-01,True,1887-01-01,True,,,False,False,4579,Legislative Assembly of New Brunswick,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,2149,Conservative,1870-06-01,1887-01-01,0,,False,False,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
42230,1331,Adams,Michael,1878-06-01,False,1887-01-01,True,,,False,False,6031,Northumberland,,,8,Provincial Constituency,,True,False,,0,Provincial Experience,0,,,0,2149,Conservative,1870-06-01,1887-01-01,0,,False,False,,False,2997,Provincial Constituency Member,,Prov
125425,14267,Adams,Peter,1987-01-01,True,1990-01-01,True,,,False,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,4825,Liberal Party,1987-01-01,1990-01-01,0,,False,False,,False,460,Parliamentary Secretary to the Minister of the Environment,,Prov
120473,14267,Adams,Peter,1987-01-01,True,1990-01-01,True,,,False,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,4825,Liberal Party,1987-01-01,1990-01-01,0,,False,False,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
67846,14267,Adams,Peter,1987-01-01,True,1990-01-01,True,,,False,False,4825,Liberal Party,Liberal,Lib.,31,Provincial Party,,True,False,,0,Provincial Experience,0,,,0,4825,Liberal Party,1987-01-01,1990-01-01,0,,False,False,,False,722,Party Member,,Parliamentarian
27507,14267,Adams,Peter,1987-01-01,True,1990-01-01,True,,,False,False,6491,Peterborough,,,8,Provincial Constituency,,True,False,,0,Provincial Experience,0,,,0,4825,Liberal Party,1987-01-01,1990-01-01,0,,False,False,,False,2997,Provincial Constituency Member,,Prov
26680,15802,Adams,Willie,1970-12-21,False,1974-01-01,True,,,False,False,10535,Legislative Assembly of Northwest Territories,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,5885,No affiliation to a recognised party,1970-12-21,1974-01-01,0,,False,False,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
14001,15802,Adams,Willie,1970-12-21,False,1974-01-01,True,,,False,False,5885,No affiliation to a recognised party,No affiliation,N/A,31,Provincial Party,,False,False,,0,Provincial Experience,0,,,0,5885,No affiliation to a recognised party,1970-12-21,1974-01-01,0,,False,False,,False,722,Party Member,,Parliamentarian
119312,15802,Adams,Willie,1970-12-21,False,1974-01-01,True,,,False,False,4105,Keewatin,,,8,Provincial Constituency,,True,False,,0,Provincial Experience,0,,,0,5885,No affiliation to a recognised party,1970-12-21,1974-01-01,0,,False,False,,False,2997,Provincial Constituency Member,,Prov
1127,8324,Aglukkaq,Leona,1999-01-01,False,2008-09-10,False,,,False,False,3854,Independent,Independent,Ind.,31,Provincial Party,,False,False,,0,Provincial Experience,0,,,0,3854,Independent,1999-01-01,2008-09-10,0,,False,False,,False,722,Party Member,,Parliamentarian
175295,8324,Aglukkaq,Leona,1999-04-01,False,1999-07-01,True,,,False,False,4581,Legislative Assembly of Nunavut,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,3854,Independent,1999-01-01,2008-09-10,0,,False,False,,False,2288,Assistant Deputy Minister of Human Resources,,Prov
175294,8324,Aglukkaq,Leona,1999-07-01,True,2000-09-01,True,,,False,False,4581,Legislative Assembly of Nunavut,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,3854,Independent,1999-01-01,2008-09-10,0,,False,False,,False,2289,Assistant Deputy Minister of Executive and Intergovernmental Affairs,,Prov
135445,8324,Aglukkaq,Leona,2000-09-01,True,2002-04-01,True,,,False,False,4581,Legislative Assembly of Nunavut,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,3854,Independent,1999-01-01,2008-09-10,0,,False,False,,False,1235,Deputy Clerk,0.0,Minister|Provincial and Territorial Responsabilities
135444,8324,Aglukkaq,Leona,2002-01-01,True,2004-01-01,True,,,False,False,4581,Legislative Assembly of Nunavut,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,3854,Independent,1999-01-01,2008-09-10,0,,False,False,,False,2109,"Deputy Minister of Culture, Language, Elders and Youth",,Prov
175293,8324,Aglukkaq,Leona,2002-01-01,True,2004-01-01,True,,,False,False,4581,Legislative Assembly of Nunavut,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,3854,Independent,1999-01-01,2008-09-10,0,,False,False,,False,2287,Deputy Minister of Human Resources,,Prov
3184,8324,Aglukkaq,Leona,2004-02-16,False,2008-09-10,False,,,False,False,4581,Legislative Assembly of Nunavut,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,3854,Independent,1999-01-01,2008-09-10,0,,False,False,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
89157,8324,Aglukkaq,Leona,2004-02-16,False,2008-09-10,False,,,False,False,5709,Nattilik,,,8,Provincial Constituency,,True,False,,0,Provincial Experience,0,,,0,3854,Independent,1999-01-01,2008-09-10,0,,False,False,,False,2997,Provincial Constituency Member,,Prov
116461,8324,Aglukkaq,Leona,2004-03-09,False,2008-09-10,False,,,False,False,4581,Legislative Assembly of Nunavut,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,3854,Independent,1999-01-01,2008-09-10,0,,False,False,,False,1024,Government House Leader (provincial),,Federal Officers and Executives|Minister|Parliamentary function
97419,8324,Aglukkaq,Leona,2004-03-09,False,2005-06-01,True,,,False,False,4581,Legislative Assembly of Nunavut,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,3854,Independent,1999-01-01,2008-09-10,0,,False,False,,False,1275,Minister of Finance,,Prov
127181,8324,Aglukkaq,Leona,2005-06-01,True,2008-09-10,False,,,False,False,4581,Legislative Assembly of Nunavut,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,3854,Independent,1999-01-01,2008-09-10,0,,False,False,,False,1337,Minister responsible for the Status of Women,,Prov
127180,8324,Aglukkaq,Leona,2005-06-01,True,2008-09-10,False,,,False,False,4581,Legislative Assembly of Nunavut,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,3854,Independent,1999-01-01,2008-09-10,0,,False,False,,False,1746,Minister of Health and Social Services,,Prov
54983,958,Aikins,James Albert Manning,1915-07-15,False,1915-08-01,True,,,False,False,2148,Conservative,Conservative,Cons.,31,Provincial Party,,True,False,,0,Provincial Experience,0,,,0,2148,Conservative,1915-07-15,1915-08-01,0,,False,False,,False,722,Party Member,,Parliamentarian
41929,958,Aikins,James Albert Manning,1915-07-15,False,1915-08-01,True,,,False,False,2148,Conservative,Conservative,Cons.,31,Provincial Party,,True,False,,0,Provincial Experience,0,,,0,2148,Conservative,1915-07-15,1915-08-01,0,,False,False,,False,754,Party Leader,0.0,Political Party|Federal Officers and Executives|Party Leader|Officers of Party Caucuses and Executives
140062,958,Aikins,James Albert Manning,1915-07-15,False,1915-08-01,True,,,False,False,4578,Legislative Assembly of Manitoba,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,2148,Conservative,1915-07-15,1915-08-01,0,,False,False,,False,1684,Leader of the Conservative Party,0.0,Federal Officers and Executives|Party Leader
56032,958,Aikins,James Albert Manning,1916-08-03,False,1926-10-08,False,,,False,False,4578,Legislative Assembly of Manitoba,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,0,,,,0,,False,False,,False,1582,Lieutenant Governor,0.0,Minister|Parliamentary function
79244,11553,Aikins,James Cox,1882-09-29,False,1888-06-30,False,,,False,False,4578,Legislative Assembly of Manitoba,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,0,,,,0,,False,False,,False,1582,Lieutenant Governor,0.0,Minister|Parliamentary function
9398,4307,Aird,John Black,1980-09-15,False,1985-09-19,False,,,False,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,0,,,,0,,False,False,,False,1582,Lieutenant Governor,0.0,Minister|Parliamentary function
94075,4112,Alcock,Reginald B.,1988-04-26,False,1993-07-30,False,,,False,False,4578,Legislative Assembly of Manitoba,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,4820,Liberal Party,1988-04-26,1993-07-30,0,,False,False,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
78233,4112,Alcock,Reginald B.,1988-04-26,False,1993-07-30,False,,,False,False,4820,Liberal Party,Liberal,Lib.,31,Provincial Party,,True,False,,0,Provincial Experience,0,,,0,4820,Liberal Party,1988-04-26,1993-07-30,0,,False,False,,False,722,Party Member,,Parliamentarian
91552,4112,Alcock,Reginald B.,1988-04-26,False,1993-07-30,False,,,False,False,6230,Osborne,,,8,Provincial Constituency,,True,False,,0,Provincial Experience,0,,,0,4820,Liberal Party,1988-04-26,1993-07-30,0,,False,False,,False,2997,Provincial Constituency Member,,Prov
104996,4112,Alcock,Reginald B.,1988-05-01,True,1990-01-01,True,,,False,False,4578,Legislative Assembly of Manitoba,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,4820,Liberal Party,1988-04-26,1993-07-30,0,,False,False,,False,1653,House Leader,,Federal Officers and Executives
63083,42,Alexander,Lincoln MacCauley,1985-09-20,False,1991-12-10,False,,(Encyclopedia of Canada's peoples),False,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,0,,,,0,,False,False,First black Lieutenant Governor.,False,1582,Lieutenant Governor,0.0,Minister|Parliamentary function
103262,13869,Allison,William Henry,1871-05-16,False,1878-09-16,False,,,False,False,4580,House of Assembly of Nova Scotia,House of Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,2152,Conservative,1871-05-16,1878-09-16,0,,False,False,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
18332,13869,Allison,William Henry,1871-05-16,False,1878-09-16,False,,,False,False,2152,Conservative,Conservative,Cons.,31,Provincial Party,,True,False,,0,Provincial Experience,0,,,0,2152,Conservative,1871-05-16,1878-09-16,0,,False,False,,False,722,Party Member,,Parliamentarian
55512,13869,Allison,William Henry,1871-05-16,False,1878-09-16,False,,,False,False,3553,Hants County,,,8,Provincial Constituency,,True,False,,0,Provincial Experience,0,,,0,2152,Conservative,1871-05-16,1878-09-16,0,,False,False,,False,2997,Provincial Constituency Member,,Prov
139900,7084,Anawak,Jack Iyerak,1999-02-15,False,2004-01-01,True,,,False,False,4581,Legislative Assembly of Nunavut,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,3854,Independent,1999-02-15,2004-01-01,0,,False,False,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
139902,7084,Anawak,Jack Iyerak,1999-02-15,False,2004-01-01,True,,,False,False,3854,Independent,Independent,Ind.,31,Provincial Party,,False,False,,0,Provincial Experience,0,,,0,3854,Independent,1999-02-15,2004-01-01,0,,False,False,,False,722,Party Member,,Parliamentarian
139901,7084,Anawak,Jack Iyerak,1999-02-15,False,2004-01-01,True,,,False,False,10630,Rankin Inlet North,,,8,Provincial Constituency,,True,False,,0,Provincial Experience,0,,,0,3854,Independent,1999-02-15,2004-01-01,0,,False,False,,False,2997,Provincial Constituency Member,,Prov
139904,7084,Anawak,Jack Iyerak,1999-04-01,True,2001-12-16,False,,,False,False,4581,Legislative Assembly of Nunavut,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,3854,Independent,1999-02-15,2004-01-01,0,,False,False,,False,2206,"Minister of Justice, Community Government, Housing and Transportation",,Prov
139903,7084,Anawak,Jack Iyerak,2001-12-17,False,2004-01-01,True,,,False,False,4581,Legislative Assembly of Nunavut,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,3854,Independent,1999-02-15,2004-01-01,0,,False,False,,False,2205,"Minister of Culture, Language, Elders and Youth",,Prov
119106,867,Anderson,David,1972-01-01,True,1976-01-01,True,,,False,False,4577,Legislative Assembly of British Columbia,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,1968-09-12T00:00:00Z,1972-09-01T00:00:00Z,28,4819,Liberal Party,1972-08-30,1975-12-10,0,,False,False,,False,182,Leader of the Liberal Party (Provincial),0.0,Federal Officers and Executives|Minister|Provincial and Territorial Responsabilities|Party Leader|Officers of Party Caucuses and Executives
94241,867,Anderson,David,1972-08-30,False,1975-12-10,False,,,False,False,4577,Legislative Assembly of British Columbia,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,4819,Liberal Party,1972-08-30,1975-12-10,0,,False,False,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
122186,867,Anderson,David,1972-08-30,False,1975-12-10,False,,,False,False,4819,Liberal Party,Liberal,Lib.,31,Provincial Party,,True,False,,0,Provincial Experience,0,,,0,4819,Liberal Party,1972-08-30,1975-12-10,0,,False,False,,False,722,Party Member,,Parliamentarian
74938,867,Anderson,David,1972-08-30,False,1975-12-10,False,,,False,False,9622,Victoria,,,8,Provincial Constituency,,True,False,,0,Provincial Experience,0,,,0,4819,Liberal Party,1972-08-30,1975-12-10,0,,False,False,,False,2997,Provincial Constituency Member,,Prov
120099,11603,Angers,Auguste Réal,1874-02-11,False,1874-09-22,False,,,False,False,10345,Legislative Assembly of Quebec,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,2155,Conservative,1874-02-11,1878-04-30,0,,False,False,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
49653,11603,Angers,Auguste Réal,1874-02-11,False,1878-04-30,False,,,False,False,2155,Conservative,Conservative,Cons.,31,Provincial Party,,True,False,,0,Provincial Experience,0,,,0,2155,Conservative,1874-02-11,1878-04-30,0,,False,False,,False,722,Party Member,,Parliamentarian
56664,11603,Angers,Auguste Réal,1874-02-11,False,1874-09-22,False,,,False,False,5451,Montmorency,,,8,Provincial Constituency,,True,False,,0,Provincial Experience,0,,,0,2155,Conservative,1874-02-11,1878-04-30,0,,False,False,,False,2997,Provincial Constituency Member,,Prov
71745,11603,Angers,Auguste Réal,1874-09-22,False,1876-01-25,False,,,False,False,10345,Legislative Assembly of Quebec,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,2155,Conservative,1874-02-11,1878-04-30,0,,False,False,,False,658,Solicitor General,,Salaries in the House of Commons|Minister|Parliamentary function|Minister For Portfolio
16706,11603,Angers,Auguste Réal,1874-10-05,False,1878-04-30,False,,,False,False,10345,Legislative Assembly of Quebec,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,2155,Conservative,1874-02-11,1878-04-30,0,,False,False,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
7000,11603,Angers,Auguste Réal,1874-10-05,False,1878-04-30,False,,,False,False,5451,Montmorency,,,8,Provincial Constituency,,True,False,,0,Provincial Experience,0,,,0,2155,Conservative,1874-02-11,1878-04-30,0,,False,False,,False,2997,Provincial Constituency Member,,Prov
22826,11603,Angers,Auguste Réal,1876-01-25,False,1878-03-08,False,,,False,False,10345,Legislative Assembly of Quebec,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,2155,Conservative,1874-02-11,1878-04-30,0,,False,False,,False,55,Attorney General,0.0,Minister|Parliamentary function
32794,11603,Angers,Auguste Réal,1887-10-29,False,1892-12-04,False,,,False,False,10345,Legislative Assembly of Quebec,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,0,,,,0,,False,False,,False,1582,Lieutenant Governor,0.0,Minister|Parliamentary function
4133,11793,Anguish,Douglas Keith,1986-10-20,False,1996-01-01,True,,,False,False,4584,Legislative Assembly of Saskatchewan,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,5772,New Democratic Party,1986-10-20,1996-01-01,0,,False,False,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
53,11793,Anguish,Douglas Keith,1986-10-20,False,1996-01-01,True,,,False,False,5772,New Democratic Party,New Democratic Party,N.D.P.,31,Provincial Party,,True,False,,0,Provincial Experience,0,,,0,5772,New Democratic Party,1986-10-20,1996-01-01,0,,False,False,,False,722,Party Member,,Parliamentarian
101009,11793,Anguish,Douglas Keith,1986-10-20,False,1996-01-01,True,,,False,False,9162,The Battlefords,,,8,Provincial Constituency,,True,False,,0,Provincial Experience,0,,,0,5772,New Democratic Party,1986-10-20,1996-01-01,0,,False,False,,False,2997,Provincial Constituency Member,,Prov
89351,11793,Anguish,Douglas Keith,1993-01-01,False,1995-02-01,True,,,False,False,4584,Legislative Assembly of Saskatchewan,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,5772,New Democratic Party,1986-10-20,1996-01-01,0,,False,False,,False,1263,"Minister of Energy, Mines and Resources",,Prov
24,11793,Anguish,Douglas Keith,1995-02-01,False,1996-01-01,True,,,False,False,4584,Legislative Assembly of Saskatchewan,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,5772,New Democratic Party,1986-10-20,1996-01-01,0,,False,False,,False,1072,Minister of Labour,,Prov
145425,10565,Angus,Iain Francis,1975-09-18,False,1977-06-08,False,,,False,False,4582,Legislative Assembly of Ontario,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,5769,New Democratic Party,1975-09-18,1977-06-08,0,,False,False,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
145426,10565,Angus,Iain Francis,1975-09-18,False,1977-06-08,False,,,False,False,5769,New Democratic Party,New Democratic Party,N.D.P.,31,Provincial Party,,True,False,,0,Provincial Experience,0,,,0,5769,New Democratic Party,1975-09-18,1977-06-08,0,,False,False,,False,722,Party Member,,Parliamentarian
145424,10565,Angus,Iain Francis,1975-09-18,False,1977-06-08,False,,,False,False,3102,Fort William,,,8,Provincial Constituency,,True,False,,0,Provincial Experience,0,,,0,5769,New Democratic Party,1975-09-18,1977-06-08,0,,False,False,,False,2997,Provincial Constituency Member,,Prov
18710,12562,Archambault,Louis,1867-07-15,False,1874-09-22,False,,,False,False,10345,Legislative Assembly of Quebec,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,2155,Conservative,1867-11-02,1888-06-06,0,,False,False,,False,725,Member of the Executive Council,,Prov
108140,12562,Archambault,Louis,1867-07-15,False,1874-09-22,False,,,False,False,5625,National Assembly of Quebec,National Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,2155,Conservative,1867-11-02,1888-06-06,0,,False,False,,False,795,Commissioner of Agriculture and Public Works,,Prov
24194,12562,Archambault,Louis,1867-11-02,False,1888-06-06,False,,,False,False,4760,Legislative Council,,,20,Provincial Government,,True,False,,0,Provincial Experience,0,1873-03-05T00:00:00Z,1874-01-02T00:00:00Z,2,2155,Conservative,1867-11-02,1888-06-06,0,,False,False,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
72135,12562,Archambault,Louis,1867-11-02,False,1888-06-06,False,,,False,False,2155,Conservative,Conservative,Cons.,31,Provincial Party,,True,False,,0,Provincial Experience,0,1873-03-05T00:00:00Z,1874-01-02T00:00:00Z,2,2155,Conservative,1867-11-02,1888-06-06,0,,False,False,,False,722,Party Member,,Parliamentarian
31307,12562,Archambault,Louis,1867-11-02,False,1888-06-06,False,,,False,False,10345,Legislative Assembly of Quebec,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,2155,Conservative,1867-11-02,1888-06-06,0,,False,False,,False,845,Member of the Legislative Council,,Prov
66174,12562,Archambault,Louis,1867-11-02,False,1888-06-06,False,,,False,False,7156,Repentigny,,,8,Provincial Constituency,,True,False,,0,Provincial Experience,0,,,0,2155,Conservative,1867-11-02,1888-06-06,0,,False,False,,False,2997,Provincial Constituency Member,,Prov
234,10428,Archibald,Adams George,1851-01-01,True,1867-01-01,True,,,False,False,4580,House of Assembly of Nova Scotia,House of Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,4824,Liberal Party,1859-01-01,1867-01-01,0,,False,False,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
234,10428,Archibald,Adams George,1851-01-01,True,1867-01-01,True,,,False,False,4580,House of Assembly of Nova Scotia,House of Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,7085,Reformer,1851-01-01,1859-01-01,0,,False,False,,False,720,Elected Representative,0.0,Minister|Provincial and Territorial Responsabilities
90781,10428,Archibald,Adams George,1851-01-01,True,1859-01-01,True,,,False,False,7085,Reformer,Reformer,Ref.,31,Provincial Party,,True,False,,0,Provincial Experience,0,,,0,4824,Liberal Party,1859-01-01,1867-01-01,0,,False,False,,False,722,Party Member,,Parliamentarian
90781,10428,Archibald,Adams George,1851-01-01,True,1859-01-01,True,,,False,False,7085,Reformer,Reformer,Ref.,31,Provincial Party,,True,False,,0,Provincial Experience,0,,,0,7085,Reformer,1851-01-01,1859-01-01,0,,False,False,,False,722,Party Member,,Parliamentarian
247947,10428,Archibald,Adams George,1851-01-01,True,1867-01-01,True,,,False,False,2062,Colchester,,,8,Provincial Constituency,,True,False,,0,Provincial Experience,0,,,0,4824,Liberal Party,1859-01-01,1867-01-01,0,,False,False,,False,2997,Provincial Constituency Member,,Prov
247947,10428,Archibald,Adams George,1851-01-01,True,1867-01-01,True,,,False,False,2062,Colchester,,,8,Provincial Constituency,,True,False,,0,Provincial Experience,0,,,0,7085,Reformer,1851-01-01,1859-01-01,0,,False,False,,False,2997,Provincial Constituency Member,,Prov
76846,10428,Archibald,Adams George,1856-08-14,False,1857-02-01,True,,,False,False,4580,House of Assembly of Nova Scotia,House of Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,7085,Reformer,1851-01-01,1859-01-01,0,,False,False,,False,658,Solicitor General,,Salaries in the House of Commons|Minister|Parliamentary function|Minister For Portfolio
247948,10428,Archibald,Adams George,1859-01-01,True,1867-01-01,True,,,False,False,4824,Liberal Party,Liberal,Lib.,31,Provincial Party,,True,False,,0,Provincial Experience,0,,,0,4824,Liberal Party,1859-01-01,1867-01-01,0,,False,False,,False,722,Party Member,,Parliamentarian
54549,10428,Archibald,Adams George,1860-01-01,True,1863-01-01,True,,,False,False,4580,House of Assembly of Nova Scotia,House of Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,4824,Liberal Party,1859-01-01,1867-01-01,0,,False,False,,False,55,Attorney General,0.0,Minister|Parliamentary function
82180,10428,Archibald,Adams George,1870-07-15,False,1872-10-01,False,,,False,False,4578,Legislative Assembly of Manitoba,Legislative Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,0,,,,0,,False,False,Appointed 1870.05.20 prior to Manitoba joining confederation on 1870.07.15.,False,1582,Lieutenant Governor,0.0,Minister|Parliamentary function
76726,10428,Archibald,Adams George,1873-07-05,False,1883-07-03,False,,,False,False,4580,House of Assembly of Nova Scotia,House of Assembly,,6,Chamber Of Parliament (Prov),,True,False,,0,Provincial Experience,0,,,0,0,,,,0,,False,False,,False,1582,Lieutenant Governor,0.0,Minister|Parliamentary function
99937,15753,Arsenault,Bona,1960-06-22,False,1976-11-14,False,,,False,False,4827,Liberal Party,Liberal,Lib.,31,Provincial Party,,True,False,,0,Provincial Experience,0,,,0,4827,Liberal Party,1960-06-22,1976-11-14,0,,False,False,,False,722,Party Member,,Parliamentarian
93309,15753,Arsenault,Bona,1960-06-22,False,1968-12-30,False,,,False,False,10367,Matapédia,,,8,Provincial Constituency,,True,False,,0,Provincial Experience,0,,,0,4827,Liberal Party,1960-06-22,1976-11-14,0,,False,False,,False,2997,Provincial Constituency Member,,Prov
